origin,destination,early,morning,midday,afternoon,evening,night,total
Regent's Park,Osterley,0,0,0,31,0,0,31
Regent's Park,Oval,0,0,3,8,0,0,10
Regent's Park,Oxford Circus,0,0,107,59,19,0,184
Regent's Park,Paddington,0,0,77,302,0,0,379
Regent's Park,Parsons Green,0,0,0,16,0,0,16
Regent's Park,Piccadilly Circus,0,41,134,83,27,0,285
Regent's Park,Preston Road,0,0,0,3,0,0,3
Regent's Park,Queen's Park,0,0,4,49,80,0,133
Regent's Park,Ravenscourt Park,0,0,0,4,0,0,4
Regent's Park,Richmond,0,0,0,16,0,0,16
Regent's Park,Sloane Square,0,0,21,10,0,0,31
Regent's Park,Snaresbrook,0,0,0,13,0,0,13
Regent's Park,South Ealing,0,0,25,0,0,0,25
Regent's Park,South Kensington,0,29,47,25,8,2,111
Regent's Park,South Kenton,0,0,40,0,0,0,40
Regent's Park,South Ruislip,0,0,0,29,0,0,29
Regent's Park,South Woodford,0,0,0,5,0,0,5
Regent's Park,Southwark,0,0,0,0,1,0,1
Regent's Park,St. Paul's,0,0,26,5,0,0,31
Regent's Park,Stockwell,0,0,0,21,0,0,21
Regent's Park,Stonebridge Park,0,0,20,0,0,0,20
Regent's Park,Sudbury Town,0,0,1,0,0,0,1
Regent's Park,Swiss Cottage,0,12,0,22,4,2,40
Regent's Park,Temple,0,0,0,5,0,0,5
Regent's Park,Tooting Broadway,0,0,0,30,5,0,34
Regent's Park,Tottenham Court Road,0,0,0,27,7,0,35
Regent's Park,Tower Hill,0,0,21,14,0,0,35
Regent's Park,Turnpike Lane,0,0,0,18,0,0,18
Regent's Park,Vauxhall,0,0,0,45,26,0,71
Regent's Park,Victoria,3,47,142,183,57,0,433
Regent's Park,Walthamstow Central,0,0,17,52,0,0,69
Regent's Park,Wanstead,0,0,26,4,0,0,30
Regent's Park,Warren Street,0,0,1,0,0,0,1
Regent's Park,Warwick Avenue,2,9,6,48,13,0,77
Regent's Park,Waterloo,7,62,170,331,85,0,655
Regent's Park,Wembley Central,0,0,0,87,0,0,87
Regent's Park,West Hampstead,0,0,13,0,0,0,13
Regent's Park,Westminster,0,8,35,10,0,0,53
Regent's Park,White City,0,0,3,0,0,0,3
Regent's Park,Willesden Green,0,0,3,4,3,0,10
Richmond,Acton Town,2,1,1,3,25,43,75
Richmond,Aldgate,0,7,0,0,0,0,7
Richmond,Aldgate East,7,19,9,0,0,0,35
Richmond,Alperton,0,0,38,67,0,0,105
Richmond,Angel,0,2,0,9,0,0,11
Richmond,Baker Street,0,4,2,4,10,51,71
Richmond,Balham,0,0,0,0,101,0,101
Richmond,Bank / Monument,4,32,54,104,5,0,198
Richmond,Barbican,0,4,0,0,0,0,4
Richmond,Barking,0,74,40,2,0,0,115
Richmond,Barons Court,1,62,20,119,0,1,203
Richmond,Bayswater,0,0,0,0,1,16,16
Richmond,Belsize Park,0,0,29,0,0,0,29
Richmond,Bermondsey,0,1,0,3,0,0,4
Richmond,Bethnal Green,0,0,7,0,0,0,7
Richmond,Blackfriars,0,5,0,0,36,0,41
Richmond,Blackhorse Road,0,4,0,0,3,0,7
Richmond,Bond Street,0,6,63,19,17,95,200
Richmond,Borough,0,0,33,19,0,0,52
Richmond,Bounds Green,0,0,1,0,5,0,6
Richmond,Bow Road,0,0,0,34,0,0,34
Richmond,Brixton,0,1,0,5,0,0,6
Richmond,Bromley-by-Bow,0,6,0,0,0,0,6
Richmond,Caledonian Road,0,0,0,14,0,0,14
Richmond,Camden Town,0,1,4,0,16,0,20
Richmond,Canada Water,0,0,9,35,0,0,44
Richmond,Canary Wharf,2,20,5,17,45,0,88
Richmond,Cannon Street,0,9,0,0,0,0,9
Richmond,Canons Park,0,0,0,7,0,0,7
Richmond,Chancery Lane,0,4,11,16,0,14,46
Richmond,Charing Cross,0,0,9,0,0,0,9
Richmond,Chiswick Park,0,0,2,0,0,0,2
Richmond,Chorleywood,0,0,4,0,0,0,4
Richmond,Clapham Common,0,2,8,0,0,0,10
Richmond,Clapham North,0,0,1,10,0,0,11
Richmond,Clapham South,0,0,0,0,0,0,0
Richmond,Colindale,0,0,0,0,26,40,65
Richmond,Colliers Wood,0,0,1,0,0,1,2
Richmond,Covent Garden,0,0,11,3,0,0,14
Richmond,Dagenham East,0,0,69,0,0,0,69
Richmond,Dollis Hill,0,0,0,0,0,0,0
Richmond,Ealing Broadway,18,14,0,13,6,5,55
Richmond,Ealing Common,0,0,5,0,22,51,78
Richmond,Earl's Court,23,57,15,111,48,0,254
Richmond,Eastcote,0,0,0,0,0,0,1
Richmond,Edgware,0,0,0,29,0,0,29
Richmond,Edgware Road (Cir),0,10,0,0,38,2,50
Richmond,Elephant & Castle,0,0,8,4,0,0,12
Richmond,Elm Park,4,46,0,0,0,0,50
Richmond,Embankment,1,8,62,46,21,0,138
Richmond,Euston,0,0,7,8,0,0,14
Richmond,Euston Square,0,9,0,0,0,0,9
Richmond,Farringdon,20,60,0,0,7,0,87
Richmond,Finchley Central,0,0,0,0,0,0,1
Richmond,Finchley Road,0,0,13,0,0,0,13
Richmond,Finsbury Park,0,2,0,19,0,0,21
Richmond,Fulham Broadway,0,1,79,11,12,0,103
Richmond,Gloucester Road,2,135,10,40,58,40,286
Richmond,Goldhawk Road,0,1,13,6,0,0,20
Richmond,Goodge Street,0,1,3,37,0,0,41
Richmond,Great Portland Street,0,0,10,0,0,0,11
Richmond,Green Park,9,102,35,36,5,0,188
Richmond,Gunnersbury,3,86,2,20,0,22,133
Richmond,Hammersmith 1,32,165,220,235,71,4,727
Richmond,Hatton Cross,0,0,0,0,0,0,0
Richmond,Heathrow Terminals 123,1,2,0,0,0,0,2
Richmond,High Barnet,0,0,0,7,0,0,7
Richmond,High Street Kensington,1,24,9,0,0,0,35
Richmond,Highbury & Islington,1,8,1,56,2,22,89
Richmond,Highgate,0,0,2,0,0,0,2
Richmond,Holborn,1,37,8,7,0,0,52
Richmond,Holland Park,0,0,0,1,0,0,1
Richmond,Hounslow Central,0,0,0,9,0,0,9
Richmond,Hyde Park Corner,19,31,28,0,0,0,78
Richmond,Ickenham,0,0,8,0,0,0,8
Richmond,Kennington,0,3,0,64,1,0,68
Richmond,Kensal Green,0,0,2,0,0,0,2
Richmond,Kensington (Olympia),0,0,0,0,26,0,26
Richmond,Kentish Town,0,0,6,0,0,0,6
Richmond,Kew Gardens,4,124,151,254,49,15,597
Richmond,Kilburn Park,0,0,0,23,0,0,24
Richmond,King's Cross St. Pancras,0,3,60,7,18,89,178
Richmond,Knightsbridge,0,1,81,0,5,0,87
Richmond,Ladbroke Grove,0,2,18,8,0,24,52
Richmond,Lambeth North,0,4,0,0,0,0,4
Richmond,Latimer Road,0,0,0,0,0,0,0
Richmond,Leicester Square,6,5,43,197,0,0,251
Richmond,Leytonstone,0,0,1,0,0,0,1
Richmond,Liverpool Street,2,4,5,51,0,0,62
Richmond,London Bridge,0,1,67,10,1,73,152
Richmond,Manor House,0,2,0,0,0,0,3
Richmond,Mansion House,4,57,13,4,113,1,192
Richmond,Marble Arch,0,1,1,0,0,0,2
Richmond,Marylebone,0,3,66,3,0,0,71
Richmond,Mile End,0,10,1,0,1,0,12
Richmond,Moorgate,0,0,1,0,0,0,1
Richmond,Morden,0,0,0,3,0,0,3
Richmond,Mornington Crescent,0,0,10,0,0,0,10
Richmond,Neasden,0,0,0,0,0,0,0
Richmond,North Ealing,0,2,0,0,0,0,2
Richmond,North Greenwich,0,0,1,0,0,0,1
Richmond,Notting Hill Gate,0,14,1,4,0,0,20
Richmond,Old Street,0,4,0,0,0,0,4
Richmond,Osterley,0,0,0,0,0,2,2
Richmond,Oval,0,0,21,0,0,0,21
Richmond,Oxford Circus,0,3,27,38,0,0,68
Richmond,Paddington,12,60,73,9,0,0,155
Richmond,Park Royal,0,5,1,0,0,0,5
Richmond,Parsons Green,0,0,0,5,0,0,5
Richmond,Piccadilly Circus,1,42,22,20,15,0,100
Richmond,Pimlico,0,2,1,0,0,0,4
Richmond,Pinner,0,5,2,0,0,0,6
Richmond,Plaistow,0,0,76,0,0,0,76
Richmond,Queensbury,0,0,0,9,0,0,9
Richmond,Ravenscourt Park,0,88,1,130,0,0,219
Richmond,Rayners Lane,0,0,19,0,0,0,19
Richmond,Regent's Park,0,0,0,45,0,0,45
Richmond,Royal Oak,0,0,0,11,0,0,11
Richmond,Russell Square,0,6,5,58,0,0,68
Richmond,Seven Sisters,0,1,0,4,0,0,5
Richmond,Shepherd's Bush 1,0,2,10,0,0,0,12
Richmond,Sloane Square,14,62,93,76,0,1,245
Richmond,South Harrow,0,0,0,14,0,0,14
Richmond,South Kensington,2,197,216,150,41,11,617
Richmond,South Ruislip,0,9,0,0,0,0,9
Richmond,Southfields,0,0,0,1,0,0,1
Richmond,Southwark,0,2,0,0,0,0,2
Richmond,St. James's Park,3,41,5,38,51,0,138
Richmond,St. Paul's,0,0,0,0,0,0,0
Richmond,Stamford Brook,0,30,30,32,40,14,145
Richmond,Stanmore,0,0,0,3,0,0,3
Richmond,Stepney Green,0,7,0,0,0,0,7
Richmond,Stratford,0,0,0,0,43,50,93
Richmond,Sudbury Hill,0,0,9,3,18,6,35
Richmond,Sudbury Town,0,0,2,30,0,0,31
Richmond,Swiss Cottage,1,2,0,13,0,0,16
Richmond,Temple,5,60,22,21,0,0,108
Richmond,Tooting Bec,0,0,0,0,7,0,7
Richmond,Tooting Broadway,0,2,0,0,0,0,2
Richmond,Tottenham Court Road,0,0,2,12,0,0,14
Richmond,Tottenham Hale,0,0,3,24,0,0,27
Richmond,Tower Hill,4,23,44,16,0,0,87
Richmond,Tufnell Park,0,10,0,0,0,0,10
Richmond,Turnham Green,19,117,106,46,56,10,355
Richmond,Turnpike Lane,0,0,19,2,0,0,21
Richmond,Uxbridge,0,9,18,0,0,0,27
Richmond,Vauxhall,2,13,8,0,0,0,24
Richmond,Victoria,0,28,51,39,35,0,153
Richmond,Walthamstow Central,0,0,0,0,0,0,0
Richmond,Warren Street,3,10,9,9,2,0,33
Richmond,Warwick Avenue,0,0,1,0,0,0,1
Richmond,Waterloo,0,13,2,14,0,0,30
Richmond,Wembley Park,0,8,2,0,0,0,11
Richmond,West Brompton,0,0,3,0,0,0,3
Richmond,West Harrow,0,0,0,57,0,0,57
Richmond,West Kensington,25,39,7,0,0,8,78
Richmond,Westbourne Park,1,2,0,22,0,0,24
Richmond,Westminster,5,20,15,4,0,0,44
Richmond,White City,0,18,2,0,0,0,20
Richmond,Whitechapel,0,6,0,0,0,0,6
Richmond,Willesden Green,0,0,2,10,0,0,12
Richmond,Willesden Junction,4,50,55,315,50,35,510
Richmond,Wimbledon,0,0,0,0,0,0,0
Richmond,Wimbledon Park,0,0,1,3,0,0,4
Richmond,Wood Green,0,0,0,0,0,0,0
Richmond,Wood Lane,0,17,35,0,0,0,52
Richmond,Woodford,0,0,0,5,0,1,5
Rickmansworth,Aldgate,16,105,0,0,0,0,121
Rickmansworth,Aldgate East,0,3,0,0,0,0,3
Rickmansworth,Alperton,0,0,0,11,0,0,11
Rickmansworth,Amersham,0,25,2,0,0,0,27
Rickmansworth,Angel,4,12,79,0,0,0,95
Rickmansworth,Baker Street,18,67,26,53,0,0,164
Rickmansworth,Bank / Monument,0,2,0,0,0,0,2
Rickmansworth,Barbican,21,79,18,0,0,0,118
Rickmansworth,Blackhorse Road,0,0,0,11,0,0,11
Rickmansworth,Bond Street,0,14,38,0,0,0,52
Rickmansworth,Bounds Green,0,0,0,0,0,0,0
Rickmansworth,Brixton,0,0,0,0,8,0,8
Rickmansworth,Canada Water,0,12,0,0,0,0,12
Rickmansworth,Canary Wharf,9,59,3,0,0,0,70
Rickmansworth,Chalfont & Latimer,0,0,46,29,0,0,75
Rickmansworth,Chancery Lane,0,0,0,0,0,0,0
Rickmansworth,Charing Cross,0,1,11,2,0,0,13
Rickmansworth,Chesham,22,59,0,35,0,0,116
Rickmansworth,Chorleywood,0,6,16,1,0,0,23
Rickmansworth,Clapham Common,0,0,1,0,0,0,1
Rickmansworth,Covent Garden,0,3,0,0,0,0,3
Rickmansworth,Croxley,0,0,0,0,5,0,5
Rickmansworth,Ealing Common,0,1,0,0,27,0,28
Rickmansworth,Elephant & Castle,0,3,0,0,0,0,3
Rickmansworth,Embankment,0,1,6,0,0,0,7
Rickmansworth,Euston Square,7,36,5,0,0,0,47
Rickmansworth,Farringdon,17,156,0,0,0,0,173
Rickmansworth,Finchley Road,0,7,1,114,0,0,122
Rickmansworth,Finsbury Park,0,1,0,0,0,0,1
Rickmansworth,Fulham Broadway,0,4,0,0,0,0,4
Rickmansworth,Great Portland Street,0,36,7,0,0,0,43
Rickmansworth,Green Park,7,57,19,30,0,0,113
Rickmansworth,Gunnersbury,2,3,0,0,0,0,5
Rickmansworth,Hammersmith 1,0,12,0,0,0,0,12
Rickmansworth,Hammersmith 2,0,1,0,0,0,0,1
Rickmansworth,Hampstead,0,1,0,0,0,0,1
Rickmansworth,Harrow-on-the-Hill,0,32,9,65,0,0,105
Rickmansworth,High Street Kensington,10,10,20,0,0,0,39
Rickmansworth,Holborn,11,122,0,0,0,0,133
Rickmansworth,Holloway Road,0,0,0,0,0,0,0
Rickmansworth,King's Cross St. Pancras,5,63,25,0,0,0,93
Rickmansworth,Kingsbury,0,0,15,15,0,0,30
Rickmansworth,Knightsbridge,0,3,36,0,0,0,39
Rickmansworth,Lambeth North,0,2,7,0,0,0,9
Rickmansworth,Leicester Square,0,0,0,4,0,0,4
Rickmansworth,Liverpool Street,32,111,117,139,0,0,398
Rickmansworth,London Bridge,0,0,6,1,0,0,7
Rickmansworth,Marylebone,0,7,0,0,0,0,7
Rickmansworth,Mile End,0,2,0,0,0,0,2
Rickmansworth,Moor Park,0,0,4,34,0,0,37
Rickmansworth,Moorgate,37,216,12,0,0,0,266
Rickmansworth,Neasden,0,0,0,16,0,0,16
Rickmansworth,North Greenwich,0,0,0,1,0,0,1
Rickmansworth,North Harrow,0,0,0,22,0,0,22
Rickmansworth,Northwick Park,13,23,0,0,0,0,35
Rickmansworth,Northwood,0,33,58,29,29,0,149
Rickmansworth,Old Street,0,0,20,0,0,0,20
Rickmansworth,Oxford Circus,1,7,0,0,0,0,8
Rickmansworth,Paddington,10,34,65,1,0,0,110
Rickmansworth,Piccadilly Circus,10,28,53,0,0,0,92
Rickmansworth,Pinner,0,0,0,0,0,0,0
Rickmansworth,Preston Road,23,5,0,9,0,0,36
Rickmansworth,Queen's Park,0,0,26,0,0,0,26
Rickmansworth,Rayners Lane,0,0,0,1,0,0,1
Rickmansworth,Ruislip,0,0,0,0,25,51,76
Rickmansworth,Ruislip Manor,0,0,0,0,0,0,0
Rickmansworth,Russell Square,0,0,20,0,0,0,20
Rickmansworth,South Kensington,1,10,18,0,0,0,29
Rickmansworth,Southwark,18,66,29,0,0,0,112
Rickmansworth,St. James's Park,0,6,0,22,0,0,28
Rickmansworth,St. John's Wood,0,1,0,22,0,0,23
Rickmansworth,Swiss Cottage,0,6,2,0,0,0,7
Rickmansworth,Temple,0,1,0,0,0,0,1
Rickmansworth,Tooting Broadway,13,40,0,0,0,0,54
Rickmansworth,Tottenham Court Road,0,0,6,0,0,0,6
Rickmansworth,Tower Hill,0,0,1,0,0,0,1
Rickmansworth,Uxbridge,0,0,9,0,0,0,9
Rickmansworth,Vauxhall,0,13,0,0,0,0,13
Rickmansworth,Victoria,7,17,7,0,0,0,31
Rickmansworth,Warwick Avenue,0,0,0,0,0,0,0
Rickmansworth,Waterloo,4,28,15,62,0,0,108
Rickmansworth,Watford,51,116,15,3,16,1,203
Rickmansworth,Wembley Park,0,9,0,24,0,0,33
Rickmansworth,West Hampstead,0,0,267,17,49,0,333
Rickmansworth,West Kensington,25,33,0,0,0,0,58
Rickmansworth,Westminster,7,62,11,0,0,0,81
Rickmansworth,Willesden Green,0,4,47,0,0,0,51
Roding Valley,Angel,5,0,0,0,0,0,5
Roding Valley,Bank / Monument,4,67,0,0,0,0,71
Roding Valley,Bethnal Green,12,12,0,0,0,0,24
Roding Valley,Bond Street,0,9,0,0,0,0,9
Roding Valley,Canary Wharf,0,22,0,0,0,0,22
Roding Valley,Chancery Lane,0,2,0,0,0,0,2
Roding Valley,Elephant & Castle,18,0,0,0,0,0,18
Roding Valley,Embankment,13,3,0,0,0,0,16
Roding Valley,Euston Square,0,11,0,0,0,0,11
Roding Valley,Holborn,6,19,0,0,0,0,26
Roding Valley,King's Cross St. Pancras,0,17,0,0,0,0,17
Roding Valley,Leyton,4,0,0,0,0,0,4
Roding Valley,Leytonstone,0,14,0,0,0,0,14
Roding Valley,Liverpool Street,1,36,0,0,0,0,36
Roding Valley,London Bridge,0,14,0,0,0,0,14
Roding Valley,Marylebone,0,18,0,0,0,0,18
Roding Valley,Old Street,0,4,0,0,0,0,4
Roding Valley,Oval,0,3,0,0,0,0,3
Roding Valley,Oxford Circus,0,17,0,0,0,24,41
Roding Valley,Parsons Green,0,7,0,0,0,0,7
Roding Valley,Regent's Park,0,5,0,0,0,0,5
Roding Valley,Seven Sisters,0,2,0,0,0,0,2
Roding Valley,Snaresbrook,0,5,0,0,0,0,5
Roding Valley,South Kensington,19,9,0,0,0,0,28
Roding Valley,South Woodford,0,0,10,0,0,0,10
Roding Valley,St. Paul's,0,25,0,0,0,0,26
Roding Valley,Stratford,0,30,0,0,0,0,30
Roding Valley,Tottenham Court Road,0,18,0,0,0,0,18
Roding Valley,Tower Hill,0,6,0,0,0,0,6
Roding Valley,Victoria,0,0,99,0,0,0,99
Roding Valley,White City,0,7,0,0,0,0,7
Roding Valley,Woodford,0,0,4,0,0,0,4
Royal Oak,Acton Town,0,0,0,1,0,0,1
Royal Oak,Aldgate East,2,29,0,9,0,0,41
Royal Oak,Angel,0,3,8,0,0,0,12
Royal Oak,Arsenal,0,0,6,0,0,0,6
Royal Oak,Baker Street,0,11,39,0,0,0,50
Royal Oak,Bank / Monument,0,1,0,0,4,0,5
Royal Oak,Barbican,11,54,12,1,0,0,78
Royal Oak,Barons Court,0,0,0,0,0,0,0
Royal Oak,Bethnal Green,0,0,0,0,6,9,15
Royal Oak,Blackhorse Road,0,0,0,17,0,0,17
Royal Oak,Bond Street,0,0,10,0,0,0,10
Royal Oak,Borough,1,8,0,0,0,0,10
Royal Oak,Boston Manor,0,0,0,10,0,0,10
Royal Oak,Caledonian Road,0,17,0,0,0,0,17
Royal Oak,Canary Wharf,11,17,18,0,0,0,46
Royal Oak,Charing Cross,0,0,0,0,0,0,0
Royal Oak,Chesham,0,0,0,0,0,13,13
Royal Oak,Covent Garden,0,0,0,58,0,0,58
Royal Oak,Ealing Broadway,8,12,0,0,0,0,20
Royal Oak,Earl's Court,0,0,11,0,0,0,11
Royal Oak,Edgware Road (Cir),4,4,3,0,38,0,48
Royal Oak,Euston Square,0,18,76,17,0,0,111
Royal Oak,Farringdon,7,130,48,7,0,0,191
Royal Oak,Finchley Road,0,0,3,0,0,0,3
Royal Oak,Finsbury Park,0,0,0,26,0,0,26
Royal Oak,Goldhawk Road,7,11,13,26,0,0,58
Royal Oak,Great Portland Street,0,69,4,61,0,0,134
Royal Oak,Green Park,0,17,9,0,0,0,25
Royal Oak,Hammersmith 2,47,256,100,150,66,38,657
Royal Oak,Hanger Lane,0,17,0,0,0,0,17
Royal Oak,Harrow-on-the-Hill,4,9,27,0,0,0,40
Royal Oak,Hatton Cross,3,3,0,0,0,0,6
Royal Oak,Heathrow Terminal 4,0,0,12,0,0,0,12
Royal Oak,Highbury & Islington,0,5,0,17,0,0,23
Royal Oak,Holborn,4,33,0,0,0,0,36
Royal Oak,Holloway Road,0,17,0,0,25,25,67
Royal Oak,Hounslow East,0,0,0,0,44,0,44
Royal Oak,Kew Gardens,0,16,0,0,0,0,16
Royal Oak,Kilburn,0,0,2,13,0,0,15
Royal Oak,King's Cross St. Pancras,0,60,217,77,85,0,440
Royal Oak,Kingsbury,0,0,0,13,0,0,13
Royal Oak,Ladbroke Grove,0,14,77,0,0,0,92
Royal Oak,Lambeth North,0,0,0,15,0,0,15
Royal Oak,Latimer Road,0,16,19,3,10,0,48
Royal Oak,Leicester Square,0,0,0,0,0,0,0
Royal Oak,Leytonstone,0,0,0,0,2,4,5
Royal Oak,Liverpool Street,2,96,5,49,0,0,153
Royal Oak,London Bridge,0,19,10,0,0,0,28
Royal Oak,Mile End,0,0,0,25,0,0,25
Royal Oak,Moorgate,0,204,3,0,0,0,207
Royal Oak,North Greenwich,0,0,29,2,0,0,31
Royal Oak,Osterley,0,0,13,0,0,0,13
Royal Oak,Paddington,0,10,0,16,1,0,27
Royal Oak,Piccadilly Circus,0,14,28,35,36,0,114
Royal Oak,Pimlico,0,0,42,0,0,0,42
Royal Oak,Plaistow,0,0,9,0,0,0,9
Royal Oak,Queensbury,0,0,0,0,0,0,0
Royal Oak,Ravenscourt Park,0,0,2,0,0,0,2
Royal Oak,Richmond,0,4,0,2,4,10,19
Royal Oak,Rickmansworth,0,0,0,3,0,0,3
Royal Oak,Russell Square,0,0,3,0,0,0,3
Royal Oak,Shepherd's Bush 1,0,11,43,104,57,32,247
Royal Oak,South Ealing,0,0,0,5,0,0,5
Royal Oak,South Harrow,0,0,0,15,0,0,15
Royal Oak,South Kensington,0,6,30,0,0,0,36
Royal Oak,Southgate,0,0,15,0,0,0,15
Royal Oak,St. James's Park,0,43,0,0,0,0,43
Royal Oak,Stepney Green,0,0,16,0,0,0,16
Royal Oak,Stratford,0,0,29,0,0,0,29
Royal Oak,Swiss Cottage,0,6,0,0,0,0,6
Royal Oak,Tottenham Court Road,0,0,1,22,0,0,23
Royal Oak,Tottenham Hale,0,0,0,0,32,35,67
Royal Oak,Tower Hill,2,5,0,0,0,0,7
Royal Oak,Uxbridge,3,9,0,0,0,0,12
Royal Oak,Victoria,0,0,34,0,0,0,34
Royal Oak,Walthamstow Central,0,0,44,0,7,0,51
Royal Oak,Waterloo,0,0,0,32,0,0,32
Royal Oak,Wembley Park,0,35,0,0,0,0,35
Royal Oak,West Acton,0,0,29,0,0,0,29
Royal Oak,West Ham,0,0,0,12,0,0,12
Royal Oak,Whitechapel,21,42,0,0,0,0,63
Royal Oak,Wimbledon,0,0,0,3,0,0,3
Royal Oak,Wood Green,6,9,0,0,0,0,14
Royal Oak,Wood Lane,0,31,19,129,0,0,179
Royal Oak,Woodford,0,0,0,98,0,0,98
Ruislip,Acton Town,0,3,0,0,0,0,3
Ruislip,Aldgate,0,4,0,0,0,0,4
Ruislip,Alperton,54,34,1,0,6,20,115
Ruislip,Amersham,0,0,0,0,0,0,0
Ruislip,Angel,1,0,0,0,0,0,1
Ruislip,Arsenal,0,0,0,21,0,0,21
Ruislip,Baker Street,0,63,2,0,0,0,64
Ruislip,Bank / Monument,5,3,0,0,0,0,8
Ruislip,Barbican,3,16,9,0,0,0,28
Ruislip,Barons Court,0,3,0,11,0,0,14
Ruislip,Bond Street,0,9,44,0,0,0,53
Ruislip,Borough,0,0,0,2,0,0,2
Ruislip,Caledonian Road,0,11,0,0,0,0,11
Ruislip,Camden Town,0,0,1,0,0,0,1
Ruislip,Canada Water,0,0,23,0,20,0,42
Ruislip,Canary Wharf,0,5,0,21,0,0,26
Ruislip,Charing Cross,4,22,0,2,5,0,34
Ruislip,Chiswick Park,0,7,0,0,0,0,7
Ruislip,Chorleywood,0,0,0,1,0,0,1
Ruislip,Colindale,0,0,6,0,0,0,6
Ruislip,Covent Garden,0,0,3,0,0,0,3
Ruislip,Dollis Hill,0,18,0,0,0,0,18
Ruislip,Ealing Broadway,0,1,0,1,0,0,2
Ruislip,Ealing Common,0,0,35,0,0,0,35
Ruislip,Earl's Court,0,0,8,0,0,0,8
Ruislip,East Ham,0,0,0,27,0,0,27
Ruislip,East Putney,0,3,0,0,0,0,3
Ruislip,Eastcote,0,0,19,2,1,0,22
Ruislip,Edgware Road (Bak),0,0,0,0,0,0,0
Ruislip,Edgware Road (Cir),0,0,0,7,0,0,7
Ruislip,Elephant & Castle,0,17,0,0,0,0,17
Ruislip,Embankment,2,17,0,0,0,0,20
Ruislip,Euston Square,11,15,22,4,0,0,52
Ruislip,Farringdon,1,96,1,0,0,0,99
Ruislip,Finchley Road,0,0,49,3,0,0,52
Ruislip,Finsbury Park,0,0,0,5,0,0,5
Ruislip,Fulham Broadway,0,2,0,0,0,0,2
Ruislip,Gants Hill,0,0,1,0,0,0,1
Ruislip,Gloucester Road,0,0,0,4,0,0,4
Ruislip,Great Portland Street,4,10,6,0,0,0,19
Ruislip,Green Park,1,16,0,0,0,0,18
Ruislip,Hammersmith 1,0,39,14,2,0,0,54
Ruislip,Harrow-on-the-Hill,0,29,89,36,0,14,168
Ruislip,Heathrow Terminals 123,0,0,11,14,0,0,25
Ruislip,High Street Kensington,0,18,0,0,0,0,18
Ruislip,Hillingdon,0,3,3,10,34,8,58
Ruislip,Holborn,1,2,10,0,0,0,13
Ruislip,Hounslow Central,0,0,0,0,0,0,0
Ruislip,Hounslow West,0,0,0,0,11,0,11
Ruislip,Hyde Park Corner,6,4,0,0,0,0,9
Ruislip,Ickenham,1,3,2,0,9,0,14
Ruislip,King's Cross St. Pancras,32,14,3,0,0,0,49
Ruislip,Kingsbury,0,0,10,0,0,0,10
Ruislip,Knightsbridge,1,4,93,0,5,1,104
Ruislip,Leicester Square,5,7,0,0,0,0,12
Ruislip,Liverpool Street,1,26,0,0,0,0,26
Ruislip,London Bridge,3,22,0,0,9,0,33
Ruislip,Mansion House,0,0,3,0,0,0,3
Ruislip,Mile End,1,7,0,0,0,0,8
Ruislip,Moorgate,4,107,0,0,0,0,111
Ruislip,North Ealing,0,0,0,1,0,0,1
Ruislip,Northfields,0,0,1,0,0,0,1
Ruislip,Northwick Park,0,6,13,8,0,0,27
Ruislip,Old Street,33,13,0,0,0,0,46
Ruislip,Oxford Circus,1,2,0,0,0,0,3
Ruislip,Paddington,23,48,0,0,0,0,70
Ruislip,Piccadilly Circus,0,4,17,0,0,0,21
Ruislip,Pimlico,0,7,0,0,0,0,7
Ruislip,Preston Road,0,0,0,16,0,0,17
Ruislip,Queensbury,0,55,0,0,0,0,55
Ruislip,Rayners Lane,0,2,105,7,0,0,114
Ruislip,Richmond,0,5,0,0,0,0,5
Ruislip,Rickmansworth,0,18,0,0,6,0,24
Ruislip,Royal Oak,0,0,0,0,0,0,0
Ruislip,Ruislip Manor,0,0,3,2,2,0,6
Ruislip,Russell Square,0,0,0,0,0,0,0
Ruislip,Seven Sisters,0,0,0,32,0,0,32
Ruislip,Sloane Square,0,11,0,0,0,0,11
Ruislip,South Ealing,0,0,0,0,0,0,0
Ruislip,South Harrow,0,0,0,2,12,0,14
Ruislip,South Kensington,0,25,3,26,0,0,53
Ruislip,Southgate,0,0,57,0,0,0,57
Ruislip,Southwark,0,0,0,24,5,0,29
Ruislip,St. James's Park,14,6,0,3,0,0,23
Ruislip,Stamford Brook,0,3,0,0,0,0,3
Ruislip,Stanmore,0,0,0,0,0,10,10
Ruislip,Sudbury Hill,0,3,0,0,0,0,3
Ruislip,Sudbury Town,7,20,0,0,0,0,27
Ruislip,Swiss Cottage,0,8,0,0,0,0,8
Ruislip,Temple,5,1,0,0,0,0,6
Ruislip,Turnham Green,0,0,0,14,0,0,14
Ruislip,Uxbridge,18,330,219,88,5,0,661
Ruislip,Vauxhall,0,1,0,0,0,0,1
Ruislip,Victoria,5,13,28,0,0,0,46
Ruislip,Waterloo,0,32,3,0,0,0,35
Ruislip,Wembley Park,0,16,0,18,0,0,34
Ruislip,West Hampstead,0,54,0,0,0,0,54
Ruislip,West Harrow,0,0,15,14,0,0,28
Ruislip,West Kensington,0,2,0,0,0,0,2
Ruislip,Westminster,5,7,6,0,0,0,18
Ruislip,Whitechapel,0,0,0,11,0,0,11
